trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear,stop_reason
127,15,15,0,3907.8427,14754.2136,147,27,3.415854,7,2,certificate
128,11,11,0,4131.1947,16165.9735,141,24,0.803862,7,2,certificate
129,16,16,0,4271.1333,16850.6664,138,29,1.621629,7,2,certificate
130,16,16,0,3993.9232,15154.6159,148,30,3.378662,7,2,certificate
131,10,10,0,3523.0550,13545.2752,128,19,0.994240,7,2,certificate
132,16,16,0,3608.4117,13427.0586,141,28,4.353080,7,2,certificate
133,11,11,0,3374.9363,12564.6816,135,19,1.801568,7,2,certificate
134,13,13,0,3391.0566,12265.2830,146,22,1.015470,7,2,certificate
135,13,13,0,3804.3862,14341.9311,146,26,1.132938,7,3,certificate
136,10,10,0,3779.6237,14548.1185,137,21,1.285009,7,2,certificate
137,13,13,0,3381.6438,12418.2190,140,22,1.414977,7,3,certificate
138,15,15,0,4089.5078,15297.5392,159,23,1.986541,7,2,certificate
139,12,12,0,3381.7532,12363.7658,142,21,1.237475,7,2,certificate
140,16,16,0,4049.1032,15655.5160,141,29,1.727244,7,2,certificate
141,15,15,0,3295.7161,11473.5804,155,24,1.580951,7,2,certificate
142,13,13,0,3572.0629,12615.3143,164,22,0.765443,7,2,certificate
143,16,16,0,3472.5512,12857.7562,137,21,1.426772,7,2,certificate
144,16,16,0,4387.2767,16936.3837,155,31,1.717602,7,2,certificate
145,14,14,0,3733.0387,13570.1933,159,26,1.486251,7,3,certificate
146,15,15,0,4221.7407,15823.7035,164,25,3.499115,7,2,certificate
147,16,16,0,3359.5283,12027.6417,146,24,1.639364,7,2,certificate
148,15,15,0,3352.1790,11605.8952,160,25,3.828057,7,2,certificate
149,14,14,0,3560.2569,13021.2844,149,28,1.126852,7,2,certificate
150,11,11,0,3994.6018,15823.0089,130,21,1.194910,7,3,certificate
151,12,12,0,3562.7491,13283.7457,141,23,1.736259,7,2,certificate
152,12,12,0,3486.3260,12621.6298,151,24,2.287557,7,2,certificate
153,16,16,0,4546.6070,17123.0351,173,25,1.557146,7,2,certificate
154,15,15,0,3847.4912,14867.4558,134,26,2.210566,7,2,certificate
155,13,13,0,3694.9902,13139.9511,167,23,0.995378,7,3,certificate
156,10,10,0,3441.1368,12615.6840,146,21,0.825643,7,2,certificate
157,12,12,0,3270.6115,11408.0576,155,19,0.922239,7,2,certificate
158,11,11,0,3389.9161,12804.5804,130,22,1.349599,7,2,certificate
159,14,14,0,3254.7456,11108.7282,161,22,2.312306,7,2,certificate
160,14,14,0,3838.1624,14615.8121,141,24,2.206522,7,3,certificate
161,15,15,0,4472.9869,17759.9346,141,25,1.539904,7,2,certificate
162,14,14,0,3909.3932,15611.9662,120,23,2.597094,7,2,certificate
163,13,13,0,3501.8986,12929.4930,142,24,2.345411,7,2,certificate
164,15,15,0,4539.4939,17847.4697,150,27,1.455447,7,4,certificate
165,11,11,0,3624.7720,13783.8599,136,18,1.747450,7,2,certificate
166,15,15,0,3645.1828,13845.9141,134,25,2.649270,7,2,certificate
