trial,n_sources,cleared,remaining,time_s,walk_m,measures,replans,wall_s,cover_visits,cover_visits_at_first_clear
1555,13,13,0,3646.5813,13137.9067,159,26,2.523781,7,2
1556,16,16,0,5098.2909,19996.4547,170,34,5.239908,7,2
1557,13,13,0,3756.2001,13791.0003,156,25,1.429832,7,2
1558,13,13,0,3554.6662,13038.3310,147,28,3.691019,7,2
1559,10,10,0,3338.0110,12055.0550,147,21,0.763112,7,2
1560,14,14,0,3499.7547,12293.7734,162,27,1.462600,7,2
1561,13,13,0,3548.2151,12866.0753,152,27,4.494533,7,2
1562,15,15,0,3569.4010,12857.0050,154,28,3.171639,6,2
1563,10,10,0,3508.5773,12982.8867,144,21,1.188509,7,2
1564,11,11,0,3184.3970,10771.9852,163,27,1.142220,6,2
1565,11,11,0,3552.1623,13265.8116,141,27,2.111315,6,2
1566,16,16,0,5096.4797,20267.3987,161,35,1.684650,7,2
1567,10,10,0,3326.7530,12123.7650,143,21,0.834901,6,2
1568,12,12,0,4235.8839,15584.4193,177,31,4.097476,7,2
1569,10,10,0,2891.9472,9639.7360,153,20,0.966721,7,2
1570,15,15,0,3832.2295,13851.1475,165,27,1.216864,7,3
1571,12,12,0,3364.4781,11612.3904,164,28,2.113432,7,3
1572,12,12,0,4005.6470,15553.2348,140,30,3.200330,7,2
1573,15,15,0,3351.3865,11676.9327,157,28,3.233689,7,2
1574,10,10,0,3201.2817,11956.4083,127,21,2.272950,7,2
1575,14,14,0,3869.5522,14502.7611,150,25,2.846973,7,2
1576,15,15,0,4503.1173,17475.5866,156,31,2.662663,7,2
1577,10,10,0,3164.7753,11773.8763,127,19,0.957787,6,2
1578,15,15,0,3655.3977,13826.9883,137,28,1.997812,6,3
1579,11,11,0,3772.0013,14065.0066,152,28,1.429034,7,2
1580,12,12,0,3988.1388,14490.6941,172,32,1.337299,7,2
1581,13,13,0,4136.3582,15926.7911,149,29,3.310060,7,2
1582,16,16,0,3806.7597,14058.7985,153,29,3.324198,7,2
1583,11,11,0,4127.7607,12513.8036,286,22,2.340369,7,2
1584,16,16,0,4157.2436,15016.2179,180,31,3.204254,7,2
1585,16,16,0,4306.5188,16602.5939,151,31,3.171781,7,2
1586,16,16,0,4571.1124,17700.5619,159,38,1.324635,7,2
1587,12,12,0,3660.6617,13523.3087,150,24,2.030581,7,2
1588,14,14,0,3521.8820,12314.4098,165,24,1.807006,6,2
1589,12,12,0,3024.5521,10572.7604,142,28,1.069884,6,2
1590,10,10,0,3304.5771,11902.8856,146,20,2.216134,7,2
1591,12,12,0,3442.9625,12304.8124,154,27,1.542490,7,2
1592,15,15,0,3935.1397,14475.6983,161,31,2.976024,7,2
1593,16,16,0,4472.7142,16653.5712,177,35,2.795262,7,2
1594,15,15,0,3921.4926,14537.4628,157,26,2.077994,7,2
1595,16,16,0,4201.7020,15293.5101,177,33,4.490562,7,2
1596,10,10,0,3749.5720,13922.8598,153,26,0.873817,7,2
1597,10,10,0,3750.2351,13511.1756,167,27,1.671389,7,2
1598,15,15,0,3778.2693,13966.3467,152,30,1.251579,7,2
1599,14,14,0,4101.9639,15359.8194,161,28,2.481007,7,3
1600,15,15,0,3636.8589,12994.2947,161,28,1.277298,7,2
1601,11,11,0,3442.8795,12599.3977,145,20,0.743054,7,2
1602,14,14,0,4280.9545,15784.7725,176,37,2.882940,7,2
1603,13,13,0,3992.1271,14940.6355,157,29,3.846093,6,2
1604,15,15,0,3732.4057,13592.0285,157,24,0.889938,7,3
1605,13,13,0,3855.3551,14111.7753,161,22,0.944048,7,2
1606,10,10,0,3933.8147,15159.0737,142,24,0.993047,7,2
1607,15,15,0,3233.2781,11451.3905,145,26,1.405810,7,2
1608,16,16,0,3678.9368,13304.6842,157,30,2.487708,7,2
1609,16,16,0,4424.3883,16916.9414,161,32,1.530377,7,2
1610,14,14,0,4162.9710,15779.8548,157,34,0.968320,7,2
1611,13,13,0,3933.9603,14154.8013,174,31,2.753214,7,3
1612,12,12,0,3428.7659,11903.8294,165,29,3.268894,7,2
1613,15,15,0,3546.9490,12569.7451,160,27,1.140645,7,2
1614,16,16,0,3904.9856,14524.9282,155,35,1.086899,7,2
1615,14,14,0,4130.0916,14820.4578,183,37,1.516631,6,2
1616,10,10,0,2689.5127,9472.5637,125,20,1.170777,6,2
1617,11,11,0,3017.6129,10483.0645,145,18,0.779166,6,3
1618,13,13,0,3923.7166,13878.5830,181,30,1.780876,7,2
1619,11,11,0,3624.3275,13801.6377,135,25,1.039648,7,2
1620,13,13,0,4746.3483,17306.7416,204,46,1.369577,7,3
1621,10,10,0,3700.3509,14151.7543,137,18,1.033137,7,2
1622,16,16,0,3964.4535,14132.2676,177,32,5.016972,7,2
1623,15,15,0,3493.2685,12466.3427,155,27,3.703857,7,2
1624,13,13,0,3792.6920,13588.4600,169,27,1.020058,7,2
1625,16,16,0,3872.5449,13542.7247,181,34,3.968606,7,2
1626,15,15,0,4030.2587,15936.2934,129,30,1.878064,7,3
1627,16,16,0,3962.6668,15353.3341,136,31,3.484473,7,2
1628,10,10,0,3799.2179,14166.0897,153,26,0.851276,7,2
1629,10,10,0,3529.8218,13334.1092,136,21,0.720790,7,2
1630,14,14,0,3799.3564,14211.7822,149,26,2.238692,7,2
1631,15,15,0,3969.5317,15092.6585,147,27,2.466060,7,2
1632,15,15,0,4186.2353,15636.1763,164,30,1.132000,7,2
1633,16,16,0,3626.2790,12881.3950,163,29,3.557184,7,2
1634,16,16,0,3520.8926,13179.4631,135,27,2.713421,7,2
1635,16,16,0,4254.9112,16374.5561,150,30,1.326133,7,2
1636,11,11,0,3833.2219,14236.1096,156,23,1.013042,7,2
1637,14,14,0,3438.6721,13073.3605,126,24,2.921991,6,2
1638,10,10,0,3192.1362,11805.6810,132,21,1.283701,6,2
1639,12,12,0,3698.2265,14431.1323,126,22,0.863925,6,2
1640,14,14,0,3412.2889,11856.4446,162,23,0.989766,7,2
1641,16,16,0,3469.4299,12582.1495,147,30,1.887053,7,2
1642,16,16,0,3243.5291,11102.6457,158,29,2.586984,7,2
1643,12,12,0,4380.6830,17303.4151,144,29,1.059528,7,2
1644,10,10,0,2947.0781,10690.3903,127,21,0.816544,6,2
1645,16,16,0,4516.9534,17914.7672,144,31,1.830507,7,2
1646,13,13,0,4746.1173,18315.5866,170,34,1.281829,7,2
1647,10,10,0,3523.4000,13076.9999,144,27,1.045845,6,2
1648,11,11,0,3457.9165,12269.5826,159,23,0.980771,7,2
1649,11,11,0,3996.7842,15948.9212,126,25,1.414178,7,2
1650,11,11,0,3954.5234,15242.6170,142,21,0.630744,7,3
1651,12,12,0,3098.9583,11044.7913,139,24,0.867972,6,2
1652,11,11,0,3712.9310,13599.6551,157,29,0.901747,7,3
1653,13,13,0,3862.0775,13490.3877,183,26,0.803532,7,2
1654,16,16,0,5846.2808,21336.4039,269,34,3.023408,7,2
1655,13,13,0,3363.6175,12223.0876,143,24,2.203369,7,3
1656,16,16,0,3609.9070,13004.5350,155,25,2.622892,7,2
1657,13,13,0,4123.7221,15343.6107,165,27,1.426073,7,2
1658,10,10,0,3613.2793,12666.3964,172,35,1.219359,6,2
1659,14,14,0,4390.6704,16898.3519,157,29,1.008258,7,2
1660,13,13,0,3561.9376,13004.6880,150,28,1.544061,6,2
1661,15,15,0,3395.1818,12185.9092,148,25,0.912502,6,2
1662,13,13,0,4208.4233,16137.1166,154,36,2.701573,6,2
1663,13,13,0,6460.0155,25045.0777,250,28,1.995095,7,2
1664,14,14,0,4273.0352,16470.1762,152,27,0.781876,7,2
1665,15,15,0,4673.4525,15107.2623,282,25,1.632229,7,3
1666,13,13,0,3888.9406,14839.7028,142,24,0.695872,7,3
1667,13,13,0,3821.5750,14012.8751,160,28,0.856045,7,3
1668,14,14,0,4077.7601,15393.8003,155,29,2.975742,6,2
1669,11,11,0,3623.9410,13214.7048,155,24,0.735193,7,2
1670,11,11,0,3698.9236,13954.6179,144,23,1.097407,7,2
1671,13,13,0,4041.7168,15878.5839,134,27,1.574712,7,2
1672,12,12,0,3634.9374,13679.6869,141,27,1.139838,6,2
1673,15,15,0,4461.7538,17123.7688,160,31,1.352781,7,2
1674,15,15,0,4000.8527,14064.2633,186,35,1.650652,7,2
1675,14,14,0,3868.1313,14735.6564,142,26,3.266576,7,2
1676,15,15,0,4016.2788,15151.3939,153,33,1.858484,7,2
1677,14,14,0,3769.0573,12960.2863,185,28,2.657360,7,2
1678,15,15,0,3247.8548,11359.2740,151,31,2.054648,6,2
1679,16,16,0,4226.8709,15794.3547,166,30,3.825834,7,2
1680,16,16,0,4668.3453,17236.7264,192,38,3.819016,7,3
1681,14,14,0,4248.4241,16537.1204,146,26,1.042806,7,2
1682,12,12,0,3406.6259,12573.1293,140,28,0.721290,6,2
1683,10,10,0,3201.1735,11595.8676,139,21,1.065561,6,2
1684,13,13,0,3849.2609,14771.3047,139,30,3.245359,6,2
1685,10,10,0,4109.9241,14894.6205,181,33,2.084157,6,3
1686,13,13,0,3769.2349,14151.1743,146,25,2.478003,7,2
1687,15,15,0,3069.2228,11451.1138,118,23,2.116034,6,2
1688,10,10,0,3230.3647,12306.8234,120,18,1.776607,6,2
1689,11,11,0,3600.3952,13751.9759,133,24,2.204117,7,2
1690,14,14,0,3435.9883,12589.9415,142,26,1.689242,5,2
1691,12,12,0,3174.5175,11197.5875,146,24,2.840173,6,2
1692,12,12,0,4026.3234,14916.6171,165,29,1.514006,7,2
1693,11,11,0,4546.4078,17457.0392,168,33,0.939137,7,2
1694,13,13,0,4423.1583,16430.7917,179,31,1.014674,7,2
1695,15,15,0,3416.7376,11803.6881,164,25,3.740178,7,2
1696,15,15,0,4020.8715,13999.3575,192,38,3.740059,7,2
1697,12,12,0,3707.7504,13303.7521,165,27,1.158879,7,2
1698,16,16,0,4527.5815,16372.9077,196,29,2.605693,7,2
1699,12,12,0,3431.0089,13035.0445,128,24,3.016928,7,2
1700,15,15,0,4024.3228,15121.6138,155,28,1.955323,7,2
1701,16,16,0,4680.2862,16931.4312,202,36,4.240517,7,2
1702,13,13,0,3572.0782,12955.3910,154,27,3.492974,7,2
1703,10,10,0,3567.9499,13649.7493,132,20,0.943550,7,2
1704,15,15,0,4332.2977,16346.4885,165,25,0.739990,7,2
1705,13,13,0,3657.5980,13007.9900,165,24,1.751563,7,2
1706,15,15,0,3575.0558,13185.2790,146,34,2.876454,7,2
1707,15,15,0,3418.5974,12092.9869,155,30,2.111745,6,2
1708,16,16,0,4315.0165,16300.0826,163,35,1.814150,7,2
1709,14,14,0,3849.6878,13463.4388,182,29,1.078043,7,2
1710,12,12,0,3800.2025,13986.0124,158,24,2.197695,7,2
1711,10,10,0,3770.6134,14033.0669,153,23,1.574808,7,2
1712,13,13,0,3213.8696,11194.3478,153,27,3.728641,5,2
1713,12,12,0,3202.2839,11761.4197,132,26,1.691194,6,2
1714,15,15,0,4551.5042,18152.5211,142,29,1.375596,7,2
1715,15,15,0,3864.5102,14082.5512,162,30,1.152215,7,2
1716,11,11,0,3119.3512,10681.7562,155,24,1.824249,6,2
1717,11,11,0,3653.9655,13674.8277,145,23,1.000756,7,2
1718,10,10,0,2903.5002,9637.5008,155,21,0.826672,7,2
1719,15,15,0,3935.3334,14261.6669,168,29,1.165708,7,2
1720,16,16,0,3567.2659,13491.3296,133,23,1.297082,7,2
1721,15,15,0,3734.6677,13513.3385,160,27,1.053433,7,3
1722,11,11,0,3442.5114,12172.5572,159,24,0.904547,7,2
1723,10,10,0,3844.7744,14563.8719,148,27,0.937107,7,2
1724,16,16,0,4071.6656,15508.3278,149,33,1.847616,7,2
1725,10,10,0,3464.3267,12611.6335,150,25,0.982847,7,2
1726,10,10,0,2958.6707,10693.3534,129,20,1.650422,6,2
1727,12,12,0,3208.9023,11179.5116,153,26,0.993140,7,2
1728,12,12,0,4026.5303,15722.6516,138,24,1.021555,7,2
1729,12,12,0,3673.8458,13999.2290,136,23,2.118149,6,2
1730,12,12,0,4303.1094,17025.5471,140,25,1.132964,7,3
1731,11,11,0,3952.3405,14821.7023,156,29,1.057740,7,3
1732,14,14,0,5068.7682,19973.8410,168,29,3.653439,7,3
1733,11,11,0,3294.3421,12316.7107,130,21,0.746112,6,2
1734,16,16,0,4061.5452,15012.7258,164,34,1.604555,7,2
1735,12,12,0,3801.6059,14003.0293,157,27,0.903219,7,2
1736,11,11,0,2995.2233,11246.1166,116,18,2.662555,6,2
1737,12,12,0,4238.9362,16234.6809,156,31,1.183209,7,2
1738,15,15,0,3637.9360,13114.6799,157,23,1.866909,7,2
1739,16,16,0,3565.1823,12460.9113,166,29,0.771133,7,2
1740,12,12,0,4210.2277,15976.1386,160,34,1.523321,7,2
1741,11,11,0,3179.2442,11406.2209,141,22,0.859970,6,2
1742,10,10,0,3207.6874,11578.4372,141,21,1.135092,7,2
1743,14,14,0,3953.8221,14739.1104,156,30,5.646521,7,2
1744,15,15,0,4252.1331,15790.6657,169,30,2.596533,7,2
1745,11,11,0,3380.2736,12486.3680,139,21,1.729413,6,2
1746,10,10,0,4557.6287,17688.1434,162,22,0.635793,7,2
1747,10,10,0,3787.7648,14593.8239,137,20,0.668228,7,2
1748,10,10,0,2768.5950,9742.9751,129,21,1.855110,5,2
1749,11,11,0,4008.1710,14820.8548,165,25,1.073243,7,2
1750,10,10,0,3469.4808,12522.4038,153,30,1.626606,6,2
1751,13,13,0,3409.3180,12536.5901,140,27,3.995683,6,2
1752,16,16,0,3721.3543,14526.7717,123,27,3.796588,7,2
1753,13,13,0,4764.6452,17933.2260,186,29,0.798143,7,2
1754,15,15,0,3853.7352,14168.6759,158,29,1.179216,6,3
1755,13,13,0,4018.4426,15157.2128,154,28,1.845844,7,2
1756,15,15,0,4003.4143,15282.0714,147,30,2.224108,7,2
1757,14,14,0,3859.9110,14339.5550,155,35,1.623413,7,2
1758,14,14,0,4141.3575,15871.7877,150,23,0.726119,7,2
1759,16,16,0,3659.3994,13961.9969,132,26,1.942595,7,2
1760,16,16,0,4019.7574,15493.7872,141,34,2.285277,7,2
1761,13,13,0,4446.6624,16693.3120,175,33,1.708451,7,2
1762,11,11,0,3650.0817,13820.4086,139,26,1.838328,7,2
1763,11,11,0,3918.3123,14796.5613,151,30,0.994516,7,2
1764,10,10,0,3439.6950,12623.4752,145,23,1.200448,7,2
1765,13,13,0,4239.8448,15574.2240,177,30,3.401998,7,2
1766,12,12,0,3514.0107,13055.0536,141,23,1.736377,7,2
1767,16,16,0,3707.1018,13585.5092,153,31,1.839490,7,2
1768,11,11,0,3396.6774,12513.3872,140,22,0.724802,7,2
1769,12,12,0,4116.9649,16059.8247,142,28,1.111937,7,2
1770,16,16,0,4357.4668,16722.3339,156,31,2.633692,7,2
1771,10,10,0,3859.1626,14640.8130,147,24,1.435706,6,2
1772,15,15,0,3764.7366,13673.6832,160,31,1.150565,7,2
1773,13,13,0,3930.9306,13954.6531,180,33,1.625639,7,3
1774,16,16,0,4072.4598,15147.2989,161,29,3.400642,7,2
1775,13,13,0,4365.8449,16529.2244,166,26,1.056267,7,2
1776,16,16,0,3696.5267,13887.6337,141,26,3.962042,7,2
1777,13,13,0,3439.2499,12961.2496,131,26,3.153074,7,2
1778,15,15,0,4258.2224,16651.1122,143,29,1.603947,7,2
1779,15,15,0,3956.4403,14447.2016,165,30,2.685357,7,3
1780,14,14,0,3636.0757,12830.3784,167,28,2.254129,7,2
1781,11,11,0,3910.6210,14783.1051,151,26,0.898082,7,2
1782,11,11,0,3801.5596,14292.7978,149,24,0.891616,7,2
1783,15,15,0,4340.9120,16339.5600,168,36,3.152280,6,2
1784,15,15,0,4030.9924,14584.9622,175,31,1.215528,7,3
1785,10,10,0,3111.5292,11747.6458,119,16,0.825917,6,2
1786,12,12,0,3521.7793,13033.8967,143,26,1.406475,7,2
1787,13,13,0,4092.9867,14624.9336,184,26,0.805296,7,3
1788,16,16,0,4761.7481,18778.7404,156,31,4.496535,7,2
1789,14,14,0,3796.2040,14006.0200,155,29,1.128026,7,2
1790,13,13,0,3641.2689,13581.3447,144,24,0.984102,7,2
1791,14,14,0,4176.2708,16031.3539,150,28,1.633612,7,2
1792,16,16,0,3832.3879,13921.9394,162,30,2.108177,7,2
1793,12,12,0,3446.8620,11499.3101,182,27,1.396784,7,2
1794,11,11,0,3495.3950,13226.9752,133,25,1.626287,7,2
1795,16,16,0,5244.7676,16523.8381,339,34,4.009002,7,2
1796,15,15,0,3905.2652,14881.3258,143,26,1.015111,7,2
1797,10,10,0,3493.2311,12246.1555,166,26,3.128308,7,2
1798,11,11,0,3572.8357,12289.1783,177,30,2.235328,7,2
1799,10,10,0,2954.4957,10147.4787,146,21,0.669531,7,2
1800,11,11,0,3517.6437,11958.2186,179,27,1.363560,7,2
1801,12,12,0,3895.5169,14837.5845,146,28,1.671646,7,2
1802,13,13,0,3961.6116,15413.0579,136,30,1.322855,7,2
1803,11,11,0,4227.0703,16410.3513,148,27,0.965721,7,2
1804,16,16,0,3827.9014,14709.5070,135,29,2.135482,7,2
1805,14,14,0,4062.5885,14582.9427,180,29,1.606273,7,2
1806,14,14,0,3297.0980,11720.4902,148,27,0.833069,6,2
1807,11,11,0,3555.4473,13292.2367,142,23,0.811677,7,2
1808,16,16,0,3681.6944,13493.4719,151,27,1.469118,7,2
1809,15,15,0,3623.0663,13775.3313,132,29,1.531249,6,2
1810,15,15,0,4332.8581,16589.2906,158,33,3.719954,7,2
1811,15,15,0,3890.2517,14616.2587,149,28,3.706279,7,2
1812,14,14,0,3913.0441,13645.2205,186,28,1.534853,7,2
1813,16,16,0,3793.7476,13648.7379,164,28,2.613553,7,2
1814,14,14,0,3763.7000,14073.5002,147,28,1.423387,7,2
1815,10,10,0,3780.2302,14336.1511,145,32,1.205005,7,2
1816,14,14,0,3759.4640,13487.3201,166,35,2.916938,6,2
1817,10,10,0,2961.2713,10611.3567,132,19,1.118307,6,2
1818,13,13,0,3104.0793,10825.3964,146,22,2.107400,6,2
1819,14,14,0,4490.6250,16308.1249,194,37,2.945172,7,2
1820,14,14,0,3541.8561,13179.2803,140,25,3.008003,7,2
1821,12,12,0,4019.7968,15018.9838,160,29,1.282318,7,2
1822,10,10,0,3653.7613,13708.8064,144,22,0.668574,7,3
1823,11,11,0,5146.5101,18252.5507,260,28,0.833474,7,2
1824,12,12,0,3626.7435,13058.7173,162,28,1.236163,6,2
1825,13,13,0,2816.3931,9426.9654,145,24,1.247792,5,2
1826,13,13,0,3854.4211,14382.1056,153,30,1.328074,7,2
1827,11,11,0,3469.9385,12604.6924,150,27,1.435256,7,2
1828,15,15,0,5002.1026,16645.5131,286,32,1.955924,7,2
1829,11,11,0,3145.5357,11712.6784,125,22,1.138753,5,2
1830,11,11,0,3467.5710,12912.8552,139,25,1.425349,7,2
1831,15,15,0,3762.9801,13169.9006,176,31,2.239184,7,2
1832,13,13,0,3800.4679,13072.3396,187,30,1.759530,7,2
1833,13,13,0,4230.7247,16433.6233,148,24,1.185984,7,2
1834,12,12,0,3351.9201,12149.6007,144,23,1.005363,6,2
1835,11,11,0,3556.5503,13602.7516,131,23,1.340218,7,2
1836,12,12,0,3818.9251,14469.6257,146,32,2.948427,7,2
1837,11,11,0,3846.4005,14542.0023,148,24,0.721257,7,3
1838,16,16,0,4394.9333,15739.6666,195,32,3.724703,7,2
1839,14,14,0,3466.6923,13398.4616,120,24,2.392118,6,2
1840,12,12,0,4102.4360,14997.1798,176,28,1.350063,7,2
1841,11,11,0,3230.3198,11731.5988,138,20,1.327013,6,2
1842,14,14,0,2956.0636,10445.3182,134,20,1.224418,5,2
1843,10,10,0,3015.1515,10095.7574,158,22,0.874687,6,2
1844,14,14,0,4001.1594,14935.7968,158,26,1.062519,7,2
1845,12,12,0,3498.4952,12762.4758,148,25,1.620799,7,2
1846,16,16,0,3703.1690,13710.8448,147,26,1.770312,7,2
1847,11,11,0,3646.8725,13329.3626,155,22,1.420274,7,3
1848,13,13,0,4120.9688,15969.8442,145,25,2.960053,6,2
1849,16,16,0,4714.8115,17079.0577,204,36,3.191022,7,2
1850,15,15,0,4414.9117,17159.5584,153,33,1.157774,7,2
1851,11,11,0,3559.6914,12918.4571,154,22,0.571224,7,3
1852,12,12,0,4055.0518,15165.2591,161,24,0.932923,7,2
1853,11,11,0,3876.8813,14909.4065,141,25,1.651122,7,2
1854,11,11,0,3875.6516,14828.2582,143,27,0.692086,7,2
1855,11,11,0,3932.2801,14226.4006,173,29,0.980127,7,2
1856,12,12,0,3615.3307,13171.6537,154,23,2.030921,7,2
1857,15,15,0,4179.4536,15537.2681,167,30,2.952000,7,3
1858,11,11,0,3433.1607,12485.8037,147,21,1.471812,7,2
1859,15,15,0,4257.5389,16517.6947,147,29,2.821384,7,2
1860,13,13,0,4553.2590,18106.2948,146,29,0.925374,7,2
1861,15,15,0,4865.4442,19037.2210,165,39,1.527561,7,2
1862,10,10,0,3697.9861,13844.9305,147,23,1.102158,7,2
1863,14,14,0,3619.5262,13007.6311,158,27,2.624842,6,2
1864,11,11,0,2736.6589,9218.2945,140,21,1.338569,5,2
1865,12,12,0,3082.7872,10698.9359,148,20,0.676257,6,2
1866,11,11,0,3872.5437,14827.7187,143,23,0.725376,7,2
1867,11,11,0,3609.1639,13230.8194,153,23,0.775394,6,2
1868,11,11,0,3256.9636,11339.8180,156,25,2.169640,6,2
1869,16,16,0,3639.2195,13176.0977,155,28,2.463478,7,2
1870,14,14,0,3970.8399,14244.1993,177,33,1.524608,7,2
1871,16,16,0,3761.6382,13308.1911,170,30,1.104992,7,2
1872,10,10,0,3254.2249,11976.1243,135,19,0.810275,7,2
1873,11,11,0,3709.0463,13430.2317,161,28,0.847172,7,2
1874,14,14,0,3591.8720,12879.3601,158,28,2.336993,7,2
1875,14,14,0,3732.7483,13578.7415,158,23,2.559075,6,2
1876,11,11,0,3490.2393,12811.1967,146,22,0.840265,7,3
1877,15,15,0,3867.4257,14297.1283,156,25,1.349381,7,2
1878,12,12,0,3395.7280,12798.6398,130,26,1.215472,7,2
1879,13,13,0,3608.7013,13473.5065,142,25,1.245831,7,2
1880,13,13,0,4018.5682,15782.8408,133,27,1.307636,7,2
1881,16,16,0,3975.0752,14690.3758,160,33,2.394876,7,2
1882,12,12,0,3923.5940,15022.9702,144,25,1.253432,7,2
1883,15,15,0,3639.4733,12367.3665,182,27,3.082608,7,2
1884,11,11,0,2866.4909,9902.4547,139,19,1.373691,6,2
1885,11,11,0,3864.0949,14740.4747,144,24,0.688056,7,3
1886,12,12,0,3585.9010,13324.5052,144,26,0.816207,7,2
1887,10,10,0,3536.0517,12995.2587,150,27,0.998891,7,2
1888,11,11,0,3341.2615,11736.3075,157,21,0.572053,7,2
1889,12,12,0,4340.9763,17179.8814,142,31,1.343997,7,2
1890,15,15,0,4048.9512,15619.7558,142,26,1.180001,7,2
1891,14,14,0,3746.4846,14027.4232,146,29,1.181704,6,2
1892,13,13,0,3489.3256,12466.6278,156,25,0.860481,7,2
1893,12,12,0,3190.2705,11311.3524,145,26,0.834351,5,2
1894,12,12,0,3628.6691,13633.3453,141,23,1.423111,7,2
1895,15,15,0,3586.0151,12895.0753,156,26,1.211637,7,2
1896,16,16,0,3514.4651,12932.3254,142,28,3.797997,7,2
1897,11,11,0,3347.2052,11936.0262,151,21,1.476431,7,2
1898,10,10,0,3788.0485,14145.2426,152,24,0.823996,7,2
1899,15,15,0,3723.4285,13742.1423,150,27,2.966998,7,2
1900,14,14,0,4442.4009,15802.0047,202,32,3.061996,7,2
1901,13,13,0,3810.4317,14307.1585,148,28,2.564338,7,2
1902,15,15,0,4079.0202,15930.1010,137,28,0.637686,7,2
1903,14,14,0,4237.8348,16159.1742,157,42,5.301217,7,2
1904,15,15,0,3536.6320,12638.1601,156,28,1.926523,7,2
1905,10,10,0,3035.9190,10744.5948,140,21,1.163246,7,3
1906,12,12,0,3958.2175,14846.0875,155,25,1.486082,7,2
1907,14,14,0,4542.8085,17689.0424,157,34,1.657476,7,2
1908,14,14,0,3804.8712,14209.3560,149,29,2.320478,7,2
1909,12,12,0,3667.0045,13705.0227,145,24,0.656282,7,2
1910,10,10,0,3021.3204,10221.6021,155,20,0.596761,7,2
1911,13,13,0,3869.1878,14830.9391,140,29,1.086274,7,2
1912,11,11,0,3431.6807,13433.4037,116,21,1.218294,6,2
1913,16,16,0,3926.2418,14791.2090,148,26,0.867758,7,2
1914,15,15,0,4122.0737,15685.3685,153,30,4.034308,7,2
1915,11,11,0,3326.1658,12310.8289,135,23,1.265065,7,2
1916,13,13,0,3815.1578,14540.7890,141,31,5.647404,6,2
1917,16,16,0,3925.5888,14827.9441,147,30,3.144446,7,2
1918,15,15,0,4345.0964,16755.4819,154,38,1.815162,7,2
1919,16,16,0,4674.0543,18010.2717,165,35,1.643722,7,2
1920,11,11,0,3267.3335,11706.6677,146,23,1.156144,7,2
1921,16,16,0,3308.0151,12605.0757,118,22,2.277165,7,2
1922,13,13,0,3649.4253,13347.1263,153,27,0.852795,6,3
1923,14,14,0,3793.9417,14529.7085,137,28,1.124911,7,2
1924,12,12,0,3602.0294,12775.1472,165,27,3.418463,7,2
1925,13,13,0,3479.6785,12288.3927,160,28,0.828958,7,2
1926,13,13,0,4906.5828,17057.9140,257,25,1.567128,7,4
1927,14,14,0,3654.1884,12780.9420,172,27,0.735584,7,3
1928,13,13,0,3753.6868,13828.4342,155,28,0.979365,7,2
1929,11,11,0,3805.3092,14621.5462,138,24,2.113658,7,2
1930,14,14,0,4183.7015,16258.5077,146,34,2.963918,7,2
1931,12,12,0,3932.1444,14300.7219,170,27,1.760696,7,2
1932,12,12,0,3625.2322,13051.1612,160,25,1.797983,7,2
1933,15,15,0,4382.2921,16121.4607,181,36,5.188227,7,2
1934,10,10,0,3358.6621,12153.3106,147,19,0.740688,7,2
1935,13,13,0,3597.6141,13488.0705,139,25,1.889213,6,2
1936,11,11,0,3642.6814,12918.4068,169,28,1.387862,7,3
1937,11,11,0,3432.7555,12488.7777,147,26,0.860919,7,2
1938,12,12,0,3683.2605,13571.3027,152,25,0.966165,7,2
1939,13,13,0,4209.6725,15783.3623,165,34,1.465568,7,2
1940,10,10,0,3799.7040,14373.5200,146,24,1.047809,7,2
1941,13,13,0,3773.5138,13977.5691,153,28,1.269666,7,2
1942,10,10,0,3070.7028,10943.5138,139,20,0.749691,6,3
1943,11,11,0,3857.6030,14298.0151,158,27,1.083017,7,2
1944,15,15,0,3939.6097,14568.0483,159,32,1.328160,7,2
1945,16,16,0,4360.9594,16284.7972,171,34,3.738050,7,2
1946,13,13,0,3730.9845,13899.9226,149,21,0.862741,7,2
1947,12,12,0,3611.6833,13448.4166,144,26,1.557519,7,2
1948,15,15,0,3910.6500,14473.2498,158,28,3.452971,7,2
1949,13,13,0,3922.0190,15290.0950,134,26,1.934313,7,2
1950,10,10,0,3561.1786,13285.8931,143,21,0.621792,7,4
1951,16,16,0,3464.8619,12369.3097,153,31,4.254593,7,2
1952,12,12,0,3261.0647,11605.3235,147,23,0.609359,7,2
1953,10,10,0,3797.0175,13680.0873,169,26,3.336719,7,2
1954,16,16,0,4113.3654,16091.8272,137,33,2.438809,7,2
1955,16,16,0,3556.4216,12842.1082,152,33,2.944530,7,2
1956,14,14,0,3812.6166,14673.0829,135,23,1.689364,7,2
1957,10,10,0,3607.6580,13888.2901,131,25,2.350590,7,2
1958,10,10,0,4006.5454,15812.7268,133,22,1.700114,7,3
1959,10,10,0,4019.8589,14959.2946,164,25,0.566800,7,3
1960,11,11,0,3823.9479,14719.7397,138,23,2.180090,7,2
1961,11,11,0,3620.0151,13860.0754,133,25,1.113879,6,2
1962,14,14,0,3914.3364,14491.6818,158,25,1.865002,7,3
1963,16,16,0,4515.3994,16336.9971,195,34,1.876401,7,2
1964,13,13,0,3781.6260,13618.1298,166,27,0.863628,7,2
